Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
544.3688,244,199,1,0.03508284,0.002114944,-0.05039696,-0.06087427,-0.06785918,0.9958361
544.3772,248,199,1,0.03523837,0.002116143,-0.05041368,-0.05951767,-0.06801688,0.9959073
544.3929,244,210,1,0.03580189,0.002121031,-0.05044231,-0.06082508,-0.06405962,0.9960907
544.4103,242,220,1,0.03641142,0.002120654,-0.05046982,-0.06209288,-0.06020024,0.9962532
544.4261,239,231,1,0.03699681,0.00212034,-0.05049642,-0.06330448,-0.05649336,0.996394
544.4425,236,240,1,0.03764107,0.002116914,-0.05052479,-0.06446213,-0.05288924,0.9965175
544.4608,234,250,1,0.03826039,0.002117222,-0.05054933,-0.06556235,-0.04940175,0.9966248
544.4765,231,259,1,0.0389074,0.00211514,-0.0505728,-0.06664173,-0.04596121,0.9967178
544.4932,173,485,1,0.05447435,0.002009192,-0.05115314,-0.09219733,0.03652002,0.9950708
544.5095,173,485,1,0.05447153,0.002008854,-0.05115277,-0.09215873,0.03651451,0.9950746
544.5268,173,485,1,0.05446962,0.002007366,-0.0511507,-0.09212789,0.03650103,0.995078
544.5421,173,485,1,0.05445997,0.002010139,-0.05114992,-0.09208573,0.03646804,0.995083
544.5603,173,485,1,0.05445193,0.002013159,-0.05114993,-0.09204849,0.03643947,0.9950875
544.5764,173,485,1,0.05443148,0.002016081,-0.05115021,-0.09201729,0.03642219,0.9950911
544.5939,173,485,1,0.05441235,0.002019087,-0.0511484,-0.09199036,0.03641403,0.9950939
544.6122,174,484,1,0.05437557,0.002023593,-0.05114859,-0.09165296,0.03612265,0.9951356
544.6276,175,483,1,0.05434087,0.00202851,-0.0511464,-0.09132551,0.03584683,0.9951757
544.6432,176,482,1,0.05430237,0.002033757,-0.05114695,-0.09079853,0.03536589,0.9952412
544.6635,178,481,1,0.05426616,0.002038136,-0.05114726,-0.09028547,0.03489523,0.9953044
544.6765,180,479,1,0.05420773,0.002043573,-0.05114809,-0.08962519,0.03425768,0.9953862
544.6925,181,477,1,0.05415193,0.002048785,-0.05114649,-0.08898152,0.03365024,0.9954647
544.7101,183,475,1,0.05408088,0.00205447,-0.05114317,-0.0882291,0.03293469,0.9955556
544.7252,185,473,1,0.05401175,0.002058949,-0.05113918,-0.0875073,0.03224783,0.9956418
544.7428,187,471,1,0.05394245,0.002061727,-0.05113573,-0.08675037,0.0314447,0.9957337
544.7583,189,469,1,0.05387579,0.002065936,-0.05113276,-0.08603178,0.03067764,0.9958199
544.7757,191,467,1,0.05378995,0.002071848,-0.05112751,-0.08530678,0.02985613,0.9959073
544.7932,193,465,1,0.05370645,0.00207719,-0.05112463,-0.08462526,0.02906586,0.9959888
544.8092,195,462,1,0.05360742,0.002082516,-0.05112083,-0.083961,0.02824408,0.9960687
544.8249,196,460,1,0.05351351,0.002087824,-0.05111568,-0.08332992,0.02744946,0.9961439
544.8423,198,458,1,0.05339812,0.002094804,-0.05110975,-0.08267902,0.0266419,0.99622
544.8595,200,456,1,0.05328586,0.002099003,-0.05110387,-0.08205123,0.0258754,0.9962921
544.8763,201,454,1,0.05316247,0.002103168,-0.05109747,-0.08143629,0.02513057,0.9963616
544.8939,203,452,1,0.05304341,0.002105932,-0.05109163,-0.08084013,0.02440501,0.9964283
544.9093,204,450,1,0.05291833,0.002109713,-0.05108546,-0.08026307,0.02368687,0.9964922
544.9246,206,448,1,0.05279723,0.002113857,-0.05108337,-0.07970565,0.02298922,0.9965533
544.943,207,446,1,0.05266809,0.002120175,-0.05107982,-0.0791685,0.02229791,0.9966119
544.9604,209,444,1,0.0525443,0.002128681,-0.05107569,-0.07865031,0.02165422,0.996667
544.9766,212,443,1,0.05240496,0.002136213,-0.05107245,-0.07755751,0.02108022,0.996765
544.9933,214,441,1,0.05227078,0.002143807,-0.05106895,-0.07651804,0.02053367,0.9968568
545.0102,217,440,1,0.05214077,0.002148822,-0.05106736,-0.07552861,0.01998794,0.9969433
545.0268,228,440,1,0.05162252,0.002183339,-0.05106882,-0.07136925,0.02001596,0.9972491
545.0424,239,440,1,0.05107043,0.002223586,-0.05107427,-0.06734725,0.02001612,0.9975289
545.0616,249,440,1,0.05054338,0.002271643,-0.05107604,-0.06348134,0.02003403,0.9977819
545.0773,259,440,1,0.05003645,0.002318757,-0.05107692,-0.05972953,0.02009327,0.9980124
545.0945,268,440,1,0.04954918,0.002360273,-0.05107978,-0.05611122,0.02016454,0.9982209
545.1101,278,440,1,0.0491138,0.002393262,-0.05107859,-0.05261178,0.02015253,0.9984117
545.1256,500,439,1,0.03863596,0.003171888,-0.05116292,0.03173333,0.01931033,0.9993098
545.1418,500,439,1,0.03862029,0.00317516,-0.05116542,0.03175051,0.01927467,0.9993099
545.1627,500,438,1,0.03860574,0.003180132,-0.05116481,0.03176836,0.01925391,0.9993098
545.1788,500,438,1,0.0385798,0.003186538,-0.0511663,0.03178032,0.01922709,0.9993099
545.1929,500,438,1,0.0385538,0.003187518,-0.05116861,0.03177664,0.01920096,0.9993106
545.2107,500,438,1,0.03853508,0.003184456,-0.05116824,0.03176636,0.01915145,0.9993118
545.2262,500,438,1,0.03851863,0.003183582,-0.05117004,0.03174853,0.01909056,0.9993135
545.2426,500,438,1,0.03851251,0.003182722,-0.05117454,0.03172184,0.01902755,0.9993156
545.2604,500,438,1,0.03850792,0.003182423,-0.05117694,0.03170673,0.01897269,0.999317
545.2766,500,438,1,0.03851506,0.003181195,-0.05117858,0.03170026,0.01891291,0.9993185
545.2939,500,437,1,0.03852141,0.003175654,-0.05118086,0.03170646,0.01885592,0.9993194
545.3098,499,437,1,0.0385409,0.003169557,-0.05118456,0.0316464,0.01869841,0.9993242
545.3252,499,437,1,0.0385608,0.003169451,-0.05118767,0.03159786,0.01855103,0.9993285
545.3422,499,436,1,0.03858565,0.003169204,-0.05119057,0.03153329,0.01843521,0.9993327
545.3598,499,436,1,0.03860956,0.003165297,-0.05119273,0.03147527,0.01832248,0.9993366
545.3771,499,436,1,0.03864933,0.003155688,-0.05119216,0.03139509,0.01823724,0.9993407
545.3929,499,435,1,0.0386876,0.003149363,-0.05119161,0.03131678,0.01814296,0.9993448
545.41,498,435,1,0.03872695,0.003142647,-0.0511928,0.03123873,0.01803153,0.9993493
545.4267,498,435,1,0.0387653,0.003136251,-0.05119147,0.03116839,0.01793161,0.9993533
545.4421,498,435,1,0.03880235,0.003130123,-0.05118965,0.03108462,0.01781695,0.999358
545.4609,498,434,1,0.03883656,0.003123157,-0.05118855,0.03099968,0.01770891,0.9993626
545.4766,498,434,1,0.03888866,0.003116652,-0.05118668,0.03091349,0.01763236,0.9993666
545.4942,498,434,1,0.03893983,0.003111349,-0.05118232,0.03083144,0.01756617,0.9993702
545.5104,497,434,1,0.03901412,0.003102998,-0.05117945,0.03075716,0.01749673,0.9993737
545.5255,497,433,1,0.03908413,0.00309185,-0.05117505,0.03068472,0.01742138,0.9993773
545.5435,498,433,1,0.03917154,0.003082145,-0.05117065,0.03080435,0.01731119,0.9993755
545.5598,498,433,1,0.03925594,0.003069737,-0.0511639,0.03092225,0.01719992,0.9993738
545.5765,504,433,1,0.03947093,0.003051885,-0.05115886,0.03305322,0.01739966,0.9993021
545.5933,510,434,1,0.03967569,0.003032067,-0.05115629,0.0350972,0.01758128,0.9992293
545.6099,515,434,1,0.03971227,0.003022423,-0.05115062,0.03707744,0.01774256,0.9991549
545.6266,520,435,1,0.03974698,0.003014059,-0.05114453,0.03898037,0.01788955,0.9990798
545.6426,526,435,1,0.03975042,0.00300958,-0.05113599,0.04085007,0.01806982,0.9990019
545.6615,530,436,1,0.03975263,0.003002695,-0.05112645,0.0426419,0.01823847,0.998924
545.6774,648,447,1,0.04036656,0.002733049,-0.05087291,0.08526311,0.02240115,0.9961066
545.6939,648,447,1,0.0403667,0.002732791,-0.05087139,0.08525947,0.02238854,0.9961072
545.7098,648,447,1,0.04038684,0.002731334,-0.05087116,0.08525186,0.02238187,0.9961079
545.7249,648,447,1,0.04040652,0.002728854,-0.05086974,0.0852439,0.02238166,0.9961087
545.7425,648,447,1,0.04044342,0.002723519,-0.05086524,0.08526255,0.02242486,0.9961061
545.7609,648,447,1,0.04047937,0.002717505,-0.05085898,0.08528297,0.02245717,0.9961036
545.7769,648,447,1,0.04050302,0.00271113,-0.05085197,0.08534163,0.02248129,0.996098
545.793,648,447,1,0.04052619,0.002704825,-0.05084572,0.08540833,0.02249141,0.9960921
545.8098,649,447,1,0.04054445,0.002697811,-0.05083894,0.08550806,0.0225089,0.9960831
545.8266,649,447,1,0.04056197,0.002692841,-0.05082977,0.08561214,0.02253143,0.9960737
545.8435,649,447,1,0.04058461,0.002688197,-0.05082189,0.08571557,0.02255744,0.9960643
545.8619,650,447,1,0.04060701,0.002680758,-0.05081329,0.0858134,0.02257933,0.9960553
545.877,650,447,1,0.04063362,0.002672662,-0.05080429,0.08589423,0.02257696,0.9960485
545.8932,650,447,1,0.0406599,0.002661296,-0.05079457,0.08596437,0.02258614,0.9960421
545.9097,650,447,1,0.0406645,0.002657417,-0.05079157,0.08605245,0.02256748,0.996035
545.9265,651,447,1,0.04067166,0.002659581,-0.05078492,0.08613507,0.02258244,0.9960275
545.9421,651,448,1,0.04070032,0.002659612,-0.05077599,0.08625501,0.0226556,0.9960154
545.9612,651,448,1,0.04072813,0.002655987,-0.05076809,0.08637508,0.02270912,0.9960038
545.9774,652,448,1,0.04075602,0.002645768,-0.0507572,0.08652048,0.02273582,0.9959906
545.9939,652,448,1,0.04078263,0.002636914,-0.05074777,0.086671,0.02274597,0.9959773
546.0109,653,448,1,0.04080662,0.002629961,-0.05073836,0.08682362,0.02274318,0.9959641
546.0272,653,448,1,0.04083098,0.002626084,-0.05073102,0.08697996,0.02274772,0.9959503
546.0439,653,448,1,0.04085999,0.00261949,-0.0507244,0.08712281,0.02275423,0.9959377
546.0599,654,448,1,0.04088567,0.002610988,-0.05071861,0.08725536,0.02275144,0.9959261
546.0768,654,448,1,0.04088022,0.002601687,-0.0507122,0.08741225,0.02271635,0.9959132
546.0928,655,448,1,0.04087494,0.00259453,-0.05070637,0.08754432,0.02267396,0.9959025
