Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
230.4948,106,630,1,-0.000330765,-0.06142825,-0.2499319,-0.0954581,0.1010536,0.9902908
230.5036,109,629,1,-0.0004123096,-0.06141874,-0.2499467,-0.09420836,0.1005456,0.9904622
230.5116,113,627,1,-0.0004901584,-0.0614104,-0.2499619,-0.09301344,0.1000644,0.9906238
230.5228,116,626,1,-0.0005646857,-0.06140262,-0.2499775,-0.09187216,0.0996061,0.9907765
230.5329,120,624,1,-0.0006257669,-0.06139877,-0.2499902,-0.09042556,0.09893394,0.9909769
230.5481,124,622,1,-0.0006849422,-0.06139484,-0.2500026,-0.08904049,0.09828755,0.9911667
230.5645,129,620,1,-0.0006980938,-0.0613979,-0.2500139,-0.08746971,0.09749725,0.9913846
230.5819,133,617,1,-0.0007119647,-0.06140332,-0.2500263,-0.08595056,0.09672529,0.9915931
230.5997,138,615,1,-0.0006813861,-0.06141138,-0.2500391,-0.08431701,0.0958784,0.9918154
230.6147,143,612,1,-0.000651466,-0.06141868,-0.2500489,-0.08274471,0.09507313,0.9920254
230.6319,263,547,1,0.001074414,-0.0617478,-0.2502594,-0.04204409,0.07293033,0.9964504
230.6488,263,547,1,0.001073054,-0.06174989,-0.2502615,-0.04204591,0.07292954,0.9964504
230.6652,263,547,1,0.001121883,-0.0617607,-0.2502632,-0.04197068,0.07285043,0.9964594
230.6833,263,546,1,0.00116887,-0.06176756,-0.2502654,-0.04190284,0.07276744,0.9964684
230.6993,264,546,1,0.001251624,-0.06178077,-0.2502654,-0.04179926,0.07265387,0.9964809
230.7164,264,546,1,0.001331467,-0.06179744,-0.2502649,-0.04170011,0.07253081,0.9964941
230.7331,264,545,1,0.001444065,-0.06182239,-0.2502664,-0.04158569,0.07241521,0.9965073
230.7496,265,545,1,0.001552901,-0.0618424,-0.2502691,-0.04147733,0.07229899,0.9965202
230.7653,265,545,1,0.001732236,-0.06186951,-0.2502736,-0.04138106,0.07218634,0.9965323
230.7824,266,544,1,0.001904221,-0.06189984,-0.2502781,-0.04128366,0.07207588,0.9965444
230.7989,266,544,1,0.002095962,-0.06193015,-0.2502848,-0.04129202,0.07185574,0.9965599
230.815,266,543,1,0.002280005,-0.0619591,-0.2502925,-0.04129626,0.0716475,0.9965748
230.8317,266,542,1,0.002478953,-0.061988,-0.2503013,-0.04136852,0.07140911,0.9965889
230.8491,266,542,1,0.002669658,-0.06201684,-0.25031,-0.04143341,0.07118619,0.9966022
230.8651,266,541,1,0.002873185,-0.06204642,-0.2503209,-0.04152754,0.07095542,0.9966146
230.8843,266,540,1,0.00306696,-0.06207436,-0.2503318,-0.04161507,0.07074335,0.9966261
230.9004,265,540,1,0.0032695,-0.06210288,-0.2503451,-0.04175056,0.07050613,0.9966372
230.9158,265,539,1,0.003463341,-0.06212766,-0.2503566,-0.04188367,0.07028224,0.9966475
230.9324,265,538,1,0.003681955,-0.06215712,-0.2503724,-0.04207272,0.07005499,0.9966556
230.949,264,538,1,0.003889749,-0.06218638,-0.2503886,-0.04226412,0.06983317,0.996663
230.9652,264,536,1,0.004089628,-0.06221148,-0.2504082,-0.04246821,0.06939265,0.996685
230.9817,263,535,1,0.004280146,-0.06223794,-0.2504262,-0.0426697,0.06897984,0.9967052
230.999,263,532,1,0.004449764,-0.06226259,-0.2504449,-0.04290122,0.06797822,0.996764
231.0149,262,529,1,0.004611849,-0.06228296,-0.250464,-0.04312963,0.06702584,0.9968187
231.0318,262,526,1,0.004761435,-0.06230477,-0.250484,-0.04336406,0.06573553,0.9968944
231.0497,261,522,1,0.004904234,-0.06232632,-0.2505048,-0.04359007,0.06449778,0.9969654
231.0651,261,518,1,0.005021939,-0.06234306,-0.2505231,-0.04381426,0.06301194,0.9970506
231.0835,260,514,1,0.005133639,-0.0623586,-0.2505434,-0.04402258,0.06159356,0.99713
231.099,260,509,1,0.005219411,-0.06237264,-0.2505645,-0.04423199,0.06002756,0.9972162
