Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
604.4031,156,540,1,0.06246118,0.003794467,-0.05571409,-0.1003483,0.05597454,0.9933766
604.4117,158,539,1,0.06238869,0.003806308,-0.05572369,-0.09933209,0.05549635,0.9935056
604.4213,161,538,1,0.06231935,0.003817185,-0.05573449,-0.09836013,0.05504603,0.9936274
604.4321,164,537,1,0.06225234,0.003826404,-0.0557464,-0.09743128,0.05461965,0.9937423
604.4429,166,535,1,0.06216624,0.003834387,-0.05575567,-0.09640507,0.05412605,0.9938694
604.4608,169,534,1,0.06208508,0.003843317,-0.05576917,-0.09543715,0.05364149,0.9939891
604.4775,172,532,1,0.06197549,0.00386399,-0.0557829,-0.09441721,0.05313057,0.9941139
604.4941,174,531,1,0.06187394,0.003885754,-0.05579396,-0.0934316,0.05270179,0.9942299
604.5109,177,530,1,0.06172357,0.003912732,-0.05580466,-0.09239405,0.05226172,0.9943501
604.5274,180,529,1,0.06157778,0.003931073,-0.05581501,-0.0913894,0.05182635,0.9944657
604.545,183,528,1,0.06139226,0.003950047,-0.05582659,-0.09033123,0.05134033,0.9945876
604.5606,185,526,1,0.06121628,0.00396915,-0.05583981,-0.0893136,0.05083911,0.9947052
604.5767,188,525,1,0.06102458,0.003991874,-0.05585093,-0.08831358,0.05032174,0.9948208
604.5938,190,523,1,0.06083889,0.004015988,-0.0558599,-0.08734445,0.04983969,0.9949306
604.611,193,522,1,0.06065596,0.004034054,-0.05586961,-0.08643446,0.04934859,0.9950346
604.6262,195,521,1,0.0604795,0.004047337,-0.05587558,-0.08557276,0.04886174,0.9951331
604.6426,197,519,1,0.06027627,0.004061477,-0.05587975,-0.08476195,0.04833828,0.995228
604.6598,199,518,1,0.06008122,0.004076201,-0.05588664,-0.08399943,0.0478272,0.9953173
604.6766,201,517,1,0.05989444,0.004093027,-0.05589195,-0.08329592,0.04733885,0.9953998
604.6933,203,515,1,0.05971606,0.004109981,-0.05589459,-0.0826259,0.0468763,0.9954776
604.7098,204,514,1,0.05954021,0.004123196,-0.05589385,-0.08197676,0.04644919,0.9955512
604.7267,206,513,1,0.05937232,0.004133946,-0.05589413,-0.08134731,0.04601131,0.9956232
604.7427,208,512,1,0.05919763,0.00414839,-0.0558887,-0.08073754,0.04559702,0.9956919
604.7609,209,511,1,0.05903017,0.004160299,-0.05588115,-0.08014257,0.04520641,0.9957578
604.7775,210,510,1,0.05887737,0.004167957,-0.05587374,-0.0795821,0.04481237,0.9958205
604.7938,212,509,1,0.05872915,0.004175892,-0.05586469,-0.07904143,0.04441852,0.9958813
604.8111,213,507,1,0.05860196,0.004182326,-0.05585571,-0.07853975,0.04400088,0.9959394
604.8265,214,506,1,0.05847972,0.004185281,-0.0558443,-0.07806268,0.04358886,0.9959952
604.8423,215,504,1,0.05839168,0.004185578,-0.05583128,-0.07778525,0.04272504,0.9960543
604.8612,216,502,1,0.05830635,0.004184074,-0.0558173,-0.07752262,0.04188674,0.9961103
604.8777,216,498,1,0.05827394,0.004178134,-0.0558054,-0.07738403,0.0406568,0.9961721
604.8939,216,495,1,0.05824275,0.00417249,-0.05579146,-0.07725888,0.03947725,0.9962292
604.9107,217,491,1,0.05822748,0.004165859,-0.05577249,-0.07714626,0.0380678,0.9962928
604.9272,217,487,1,0.05821218,0.004156726,-0.05575215,-0.07703596,0.03671378,0.9963521
604.9432,217,483,1,0.05820161,0.004145624,-0.05573304,-0.07695176,0.03518794,0.9964137
604.9612,218,479,1,0.05819179,0.00413353,-0.05571082,-0.07686773,0.03370875,0.9964713
604.9769,218,475,1,0.05820062,0.004118361,-0.05568797,-0.0768206,0.03216245,0.9965261
604.9937,218,471,1,0.05820768,0.004101127,-0.05566509,-0.07676912,0.03066999,0.9965771
605.0109,218,466,1,0.05822882,0.004079514,-0.05564141,-0.07675234,0.02908147,0.996626
605.0279,218,462,1,0.05824846,0.004058612,-0.05561652,-0.07673093,0.02753953,0.9966715
605.0428,218,458,1,0.05828384,0.004036872,-0.05559242,-0.0767207,0.02598863,0.9967138
605.061,218,454,1,0.05831636,0.0040149,-0.05556821,-0.07671209,0.02448785,0.9967526
605.0775,218,450,1,0.05837584,0.003987854,-0.05554427,-0.07670753,0.02300978,0.9967881
605.0946,218,446,1,0.05843208,0.003961945,-0.0555221,-0.07671856,0.02157705,0.9968193
605.1109,218,442,1,0.05847443,0.003939024,-0.0554993,-0.07673109,0.02017457,0.9968477
605.1266,218,438,1,0.05851481,0.003914246,-0.05547653,-0.07675041,0.01883391,0.9968724
605.144,218,434,1,0.05851525,0.003889078,-0.05545292,-0.07673518,0.0175282,0.9968974
