Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
744.1055,262,446,1,0.004270567,-0.006686927,-0.01866008,-0.04596816,0.02499658,0.9986302
744.1116,262,446,1,0.004308174,-0.006687585,-0.01865475,-0.04602508,0.02502391,0.9986268
744.119,262,446,1,0.00434374,-0.006687991,-0.01865294,-0.04608135,0.02504944,0.9986235
744.1253,262,446,1,0.004377563,-0.006687623,-0.01865078,-0.0461337,0.02507181,0.9986206
744.1422,262,446,1,0.004415104,-0.006688832,-0.01865022,-0.04620652,0.02510374,0.9986164
744.1599,262,446,1,0.00444944,-0.006686606,-0.01864807,-0.04628296,0.02514303,0.9986119
744.1764,261,447,1,0.004516489,-0.006687006,-0.01864354,-0.04642474,0.02520469,0.9986037
744.1934,261,447,1,0.004581746,-0.006683285,-0.01863806,-0.04656627,0.02526772,0.9985956
744.2096,261,447,1,0.004660242,-0.006679832,-0.01862976,-0.0466871,0.02535206,0.9985878
744.2276,260,447,1,0.004736935,-0.006675547,-0.01862331,-0.0468013,0.02543057,0.9985805
744.2449,260,447,1,0.00481805,-0.006671971,-0.01861631,-0.04689638,0.02551662,0.9985738
744.2617,260,448,1,0.004896592,-0.006668396,-0.01861235,-0.04698516,0.02561916,0.998567
744.2781,260,448,1,0.004984208,-0.006666983,-0.01860745,-0.04705074,0.02574891,0.9985605
744.2933,260,448,1,0.005071201,-0.006663635,-0.01860292,-0.04710481,0.0258708,0.9985549
744.3105,260,449,1,0.005153073,-0.006660314,-0.01859962,-0.04714871,0.02599686,0.9985496
744.3278,260,449,1,0.005233931,-0.006654556,-0.01859624,-0.04718352,0.02612535,0.9985445
744.3454,260,449,1,0.005350097,-0.006649601,-0.01858428,-0.04721481,0.02626909,0.9985393
744.3605,260,450,1,0.005463572,-0.006643654,-0.01857009,-0.04723359,0.02641914,0.9985344
744.3762,260,450,1,0.005622149,-0.00663984,-0.01854894,-0.04724049,0.02656139,0.9985303
744.3932,260,451,1,0.005776383,-0.006635242,-0.01852801,-0.04724163,0.02669776,0.9985267
744.4108,260,451,1,0.005945987,-0.006631905,-0.01850292,-0.0472277,0.02681176,0.9985243
744.4282,260,451,1,0.006110019,-0.006630836,-0.01847809,-0.04720628,0.02690432,0.9985228
744.4436,261,451,1,0.006290343,-0.006628858,-0.01844726,-0.04721675,0.02693533,0.9985214
744.4606,261,451,1,0.006462679,-0.006629402,-0.01841866,-0.04722083,0.02695597,0.9985207
744.4768,260,450,1,0.006645324,-0.006630613,-0.01838522,-0.0475628,0.02657253,0.9985148
744.4938,259,449,1,0.006819403,-0.006634345,-0.01835158,-0.04789473,0.02619706,0.9985088
744.5098,258,448,1,0.006983792,-0.00663936,-0.01831952,-0.04845601,0.02556585,0.9984981
744.5282,256,446,1,0.007139562,-0.006643228,-0.01828839,-0.04900751,0.02493729,0.9984871
744.5445,254,444,1,0.0072948,-0.006649905,-0.01825732,-0.04974173,0.02415372,0.99847
744.5607,253,442,1,0.007442511,-0.006656617,-0.01822383,-0.05046958,0.02338878,0.9984517
744.5789,250,439,1,0.007596291,-0.00666635,-0.01819064,-0.05130593,0.02250553,0.9984294
744.5947,248,437,1,0.007743482,-0.006679,-0.01816002,-0.05211848,0.02164827,0.9984062
744.6097,246,434,1,0.007883147,-0.006694489,-0.01812606,-0.0529638,0.02071101,0.9983816
744.6262,244,432,1,0.008016576,-0.006709532,-0.01809328,-0.05377446,0.01979135,0.998357
744.6424,242,429,1,0.008111215,-0.006724093,-0.01806604,-0.05452985,0.01887808,0.9983338
744.6587,240,427,1,0.008201487,-0.006738448,-0.01804175,-0.05524849,0.01798583,0.9983107
744.6754,238,424,1,0.008305905,-0.00675384,-0.01801587,-0.05602586,0.01702574,0.9982842
744.6931,236,422,1,0.008404388,-0.006767879,-0.01799032,-0.0567703,0.0161097,0.9982573
744.7109,234,418,1,0.008474772,-0.006786117,-0.01797009,-0.0575484,0.01460418,0.9982359
744.726,232,414,1,0.008539357,-0.006804806,-0.01795262,-0.05830483,0.01314944,0.9982122
