Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
489,362,127,1,0.003015237,-0.008654814,0.0001801993,-0.008889745,-0.09265044,0.9956591
489.0081,363,127,1,0.002986325,-0.008644717,0.0001549234,-0.008623999,-0.09254335,0.9956714
489.0159,363,127,1,0.002960034,-0.008636185,0.0001288352,-0.008376465,-0.09242538,0.9956844
489.0266,364,128,1,0.002956002,-0.008626418,0.0001046801,-0.008164336,-0.0922807,0.9956996
489.043,364,128,1,0.002954158,-0.008613523,8.097864E-05,-0.007961622,-0.09213015,0.9957151
489.0611,364,128,1,0.00295837,-0.008600119,6.307794E-05,-0.00801086,-0.09205218,0.995722
489.0756,364,129,1,0.002964433,-0.00858869,4.084624E-05,-0.008055336,-0.09197957,0.9957283
489.0944,364,129,1,0.002971612,-0.008576141,1.948622E-05,-0.008230645,-0.09195497,0.9957291
489.1089,363,129,1,0.002979294,-0.008562613,8.349052E-07,-0.008395265,-0.09192276,0.9957308
489.1261,363,129,1,0.00297889,-0.008547666,-1.963157E-05,-0.008615666,-0.09189839,0.9957312
489.1434,362,129,1,0.002979196,-0.008536171,-3.871582E-05,-0.008819457,-0.09187429,0.9957315
489.1596,361,129,1,0.002985463,-0.008525965,-5.583895E-05,-0.009051521,-0.09189142,0.9957279
489.1757,361,129,1,0.002992392,-0.008514625,-7.149812E-05,-0.009273768,-0.09190784,0.9957243
489.1974,360,129,1,0.002986439,-0.008503411,-9.021479E-05,-0.009490584,-0.09192242,0.995721
489.2097,360,129,1,0.002982538,-0.008491099,-0.000102914,-0.009695809,-0.09192637,0.9957186
489.2261,359,129,1,0.002954447,-0.0084813,-0.0001172266,-0.009943468,-0.09194196,0.9957148
489.2434,358,129,1,0.002928328,-0.008472694,-0.0001304264,-0.01017367,-0.09197212,0.9957096
489.2602,358,129,1,0.002922263,-0.008464975,-0.000137307,-0.01043901,-0.09201748,0.9957026
489.2764,357,128,1,0.002916291,-0.008454659,-0.0001407244,-0.0106849,-0.09206219,0.9956959
489.2932,356,128,1,0.002933956,-0.00844799,-0.0001389498,-0.01095038,-0.09213409,0.9956864
489.3094,356,128,1,0.002951487,-0.008443379,-0.0001350482,-0.01119487,-0.09222081,0.9956757
489.3255,355,128,1,0.002970535,-0.008439764,-0.0001293497,-0.01146324,-0.09232767,0.9956627
489.343,354,127,1,0.002988212,-0.008434116,-0.0001242318,-0.01171854,-0.09244126,0.9956492
489.3596,353,127,1,0.003000869,-0.008432992,-0.0001204436,-0.01199745,-0.09252464,0.9956381
489.3758,353,127,1,0.003011554,-0.008432291,-0.0001143652,-0.01226982,-0.09262538,0.9956254
489.3937,352,127,1,0.003034202,-0.008430731,-0.0001055339,-0.01255807,-0.0927194,0.9956131
489.4101,351,126,1,0.003056301,-0.008427984,-9.597942E-05,-0.01284936,-0.09280582,0.9956013
489.4269,350,126,1,0.003075682,-0.008426892,-8.456299E-05,-0.01314643,-0.09283587,0.9955946
489.4438,350,126,1,0.003093131,-0.008426221,-7.117433E-05,-0.01344227,-0.09287057,0.9955875
489.4614,349,126,1,0.003096408,-0.008425791,-5.748706E-05,-0.01365743,-0.09291935,0.99558
489.4767,348,126,1,0.003100317,-0.008424429,-4.429571E-05,-0.01386906,-0.0929673,0.9955726
489.4944,348,126,1,0.003106697,-0.008425437,-2.771361E-05,-0.01393805,-0.09310354,0.9955589
489.5099,348,125,1,0.003112846,-0.008425648,-1.053088E-05,-0.01400199,-0.09323797,0.9955454
489.5255,348,125,1,0.003132447,-0.00842396,1.013598E-05,-0.01394287,-0.09345664,0.9955257
489.5424,348,124,1,0.003152093,-0.008422058,2.955893E-05,-0.01387987,-0.09367193,0.9955064
489.5597,349,123,1,0.003188512,-0.008422214,5.107284E-05,-0.01377906,-0.09393784,0.9954827
489.5759,349,123,1,0.003223362,-0.008423251,7.272755E-05,-0.01367051,-0.09420337,0.9954592
489.593,350,122,1,0.003247154,-0.008424125,9.373453E-05,-0.01350206,-0.09450562,0.9954327
489.6096,350,121,1,0.003270354,-0.008423867,0.0001117876,-0.01334228,-0.09480245,0.9954067
489.6263,350,120,1,0.003321629,-0.00842349,0.0001354889,-0.01323455,-0.09509821,0.9953799
489.6428,351,120,1,0.0033699,-0.008427361,0.0001570714,-0.01313398,-0.09535147,0.995357
489.66,351,119,1,0.003398504,-0.008429564,0.0001710101,-0.01298747,-0.0955824,0.9953368
489.6761,351,118,1,0.003428446,-0.008424112,0.0001883358,-0.01284969,-0.09580962,0.9953168
489.6935,352,118,1,0.003456542,-0.008416878,0.0002068821,-0.01270837,-0.0959889,0.9953012
489.7085,352,117,1,0.003482257,-0.008414676,0.0002225896,-0.01256849,-0.09614261,0.9952882
489.7263,353,117,1,0.003496398,-0.008415291,0.0002353479,-0.01242578,-0.09626793,0.9952779
489.7427,353,117,1,0.003509008,-0.008416929,0.0002513309,-0.01229007,-0.09640761,0.9952661
489.76,353,118,1,0.003488567,-0.008419605,0.0002574293,-0.01223219,-0.09594443,0.9953116
489.7758,353,119,1,0.003471756,-0.008422309,0.0002628341,-0.01217686,-0.09550795,0.9953542
489.7936,353,121,1,0.003435123,-0.008422568,0.0002658808,-0.01213519,-0.09473021,0.995429
489.8099,353,123,1,0.003396365,-0.008426342,0.0002647328,-0.0121027,-0.09398215,0.9955003
489.8261,353,126,1,0.003339973,-0.008428747,0.0002622507,-0.01209069,-0.09301733,0.995591
489.8433,353,128,1,0.003287733,-0.008432133,0.0002562724,-0.01209315,-0.09208526,0.9956776
489.8618,353,131,1,0.003230015,-0.008436393,0.0002501056,-0.01212623,-0.09099913,0.9957771
489.8771,353,134,1,0.003175524,-0.008437114,0.0002418868,-0.01216345,-0.08996096,0.9958711
489.8949,353,137,1,0.003088607,-0.008435065,0.0002288154,-0.01221781,-0.08886047,0.9959692
489.9094,353,140,1,0.003006646,-0.008436971,0.0002159714,-0.01226718,-0.08779746,0.9960629
489.925,352,143,1,0.002937315,-0.008435183,0.0002032857,-0.01235107,-0.08670191,0.9961578
489.9424,352,146,1,0.002872768,-0.008430022,0.0001932624,-0.01242627,-0.08563501,0.9962491
489.9585,352,149,1,0.002774992,-0.008424122,0.0001792115,-0.01247922,-0.08455922,0.9963403
489.9752,352,152,1,0.002682627,-0.008418841,0.0001639135,-0.01251695,-0.08352664,0.9964269
489.9932,352,154,1,0.002585357,-0.008412655,0.0001467974,-0.01255568,-0.08250566,0.9965116
490.0095,351,157,1,0.002493862,-0.008410227,0.0001273151,-0.0125889,-0.08152805,0.9965916
490.0262,351,160,1,0.00237382,-0.008404113,0.0001075088,-0.01261547,-0.08056728,0.9966694
490.043,351,162,1,0.002260315,-0.008395547,9.077517E-05,-0.01262705,-0.07962477,0.9967449
490.0621,351,165,1,0.002149019,-0.008388345,7.420577E-05,-0.01267263,-0.0786919,0.9968184
490.0764,351,167,1,0.002040002,-0.00837954,6.166712E-05,-0.01271097,-0.07780046,0.996888
490.0926,350,170,1,0.001939634,-0.008368269,4.99927E-05,-0.01280198,-0.07680643,0.9969638
490.1085,350,173,1,0.001843831,-0.008360943,4.168652E-05,-0.01289164,-0.07584091,0.9970366
490.1249,350,175,1,0.001790446,-0.008352031,4.256567E-05,-0.01305774,-0.07482685,0.997111
490.1415,349,178,1,0.001739339,-0.008344712,4.784424E-05,-0.01321556,-0.07385293,0.9971816
490.1585,349,181,1,0.001669879,-0.008338365,5.222174E-05,-0.01332798,-0.07288244,0.9972514
490.1752,349,183,1,0.001603619,-0.008333304,5.847127E-05,-0.01342094,-0.07196516,0.9973168
490.1932,348,186,1,0.00153811,-0.008330188,6.725733E-05,-0.01351034,-0.07109308,0.9973782
490.2093,348,188,1,0.001470877,-0.008332398,7.85944E-05,-0.01357549,-0.07027283,0.9974355
490.2261,348,190,1,0.001400452,-0.008333892,8.970001E-05,-0.01361812,-0.06948455,0.99749
490.2437,348,192,1,0.001331354,-0.008335326,0.0001030147,-0.01364945,-0.06873322,0.9975417
490.2605,348,194,1,0.001244787,-0.008339554,0.0001159861,-0.01369725,-0.06802472,0.9975896
490.2752,347,196,1,0.00115919,-0.008344367,0.000128328,-0.01374158,-0.06736311,0.9976339
490.2928,347,197,1,0.001076211,-0.008345951,0.0001435743,-0.01382042,-0.06671688,0.9976762
490.3093,347,199,1,0.000994603,-0.008346407,0.0001612601,-0.0138957,-0.06608948,0.9977169
