Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
185.205,85,654,1,0.01394277,-0.01334593,-0.1646321,-0.1087684,0.09850405,0.9891747
185.2135,86,655,1,0.01396672,-0.01334629,-0.1646296,-0.1083778,0.0991151,0.9891564
185.2239,87,657,1,0.01398672,-0.01334624,-0.1646278,-0.1079781,0.09970373,0.989141
185.24,88,659,1,0.01400492,-0.01334583,-0.1646266,-0.1076069,0.1002711,0.9891241
185.2564,89,660,1,0.01402653,-0.01334492,-0.1646233,-0.1072661,0.1008429,0.989103
185.2735,90,662,1,0.01404612,-0.01334664,-0.1646204,-0.1069515,0.101388,0.9890813
185.2901,91,663,1,0.01401852,-0.01334593,-0.1646182,-0.1065714,0.1018904,0.9890707
185.307,92,665,1,0.01399283,-0.01334584,-0.1646164,-0.1062081,0.1023591,0.9890615
185.3246,93,666,1,0.01391168,-0.01334266,-0.164613,-0.1058176,0.1028185,0.9890556
185.3401,94,667,1,0.01383383,-0.01333937,-0.1646097,-0.1054378,0.1032637,0.9890498
185.3574,95,668,1,0.01376355,-0.01333681,-0.1646062,-0.1050772,0.103679,0.9890448
185.3741,96,669,1,0.01369506,-0.01333445,-0.1646045,-0.1047289,0.1040847,0.9890391
185.3898,97,670,1,0.01361011,-0.01333276,-0.1645997,-0.1044067,0.1044499,0.9890345
185.4071,98,672,1,0.01352884,-0.01333179,-0.1645948,-0.1041031,0.1048075,0.9890288
185.4258,98,672,1,0.01341223,-0.01332483,-0.1645907,-0.1038048,0.1051289,0.9890261
185.4422,99,673,1,0.01330171,-0.01331517,-0.164582,-0.1035222,0.10547,0.9890193
185.4569,104,670,1,0.01343661,-0.01332801,-0.1645826,-0.1017248,0.1043176,0.989328
185.474,110,667,1,0.01356675,-0.01334545,-0.1645812,-0.09999833,0.1031834,0.9896229
185.4907,114,664,1,0.01362992,-0.01335883,-0.1645767,-0.09836135,0.1021532,0.9898938
185.5078,119,661,1,0.01369211,-0.01336755,-0.1645748,-0.09678371,0.101153,0.990152
185.5238,123,658,1,0.01368502,-0.01337411,-0.1645679,-0.09524713,0.1002332,0.9903945
185.5406,128,655,1,0.01367834,-0.01338164,-0.1645627,-0.09375776,0.09934913,0.9906257
185.5575,230,594,1,0.01206948,-0.01351207,-0.1644826,-0.05739322,0.07826988,0.9952787
185.5744,230,594,1,0.01206908,-0.01351183,-0.1644836,-0.05740482,0.07826881,0.9952782
185.5888,230,595,1,0.01203165,-0.01350891,-0.1644859,-0.05751664,0.07829445,0.9952698
185.6059,230,595,1,0.01199512,-0.0135098,-0.1644889,-0.05763857,0.07831926,0.9952607
185.6233,228,594,1,0.01200198,-0.01351179,-0.1644936,-0.05807808,0.07824867,0.9952407
185.6393,227,594,1,0.01200901,-0.01351489,-0.1644978,-0.05850966,0.07817706,0.995221
185.6563,226,594,1,0.01202776,-0.01351819,-0.1644998,-0.05913416,0.07805044,0.9951941
185.6729,224,593,1,0.01204735,-0.01352114,-0.1645045,-0.05973478,0.07791765,0.9951686
185.6895,222,593,1,0.01210142,-0.01352303,-0.1645038,-0.06047835,0.07778275,0.9951342
185.7068,220,593,1,0.01215353,-0.01352697,-0.1645069,-0.06119754,0.07766897,0.9950992
185.7233,218,592,1,0.01222532,-0.01353098,-0.1645053,-0.06198194,0.0775236,0.995062
185.74,215,592,1,0.01229452,-0.01353652,-0.1645069,-0.06274168,0.07738198,0.9950255
185.7563,213,592,1,0.01237745,-0.01353849,-0.1645082,-0.06353135,0.07721891,0.994988
185.7746,211,591,1,0.01245905,-0.01354278,-0.1645085,-0.06429245,0.07706296,0.9949511
185.7898,209,591,1,0.01253315,-0.0135481,-0.1645088,-0.06505804,0.07688733,0.994915
185.8077,207,590,1,0.01260406,-0.01355738,-0.1645096,-0.06579312,0.07671211,0.9948801
185.8248,205,590,1,0.01267749,-0.01356666,-0.16451,-0.06651655,0.07651199,0.9948475
185.8418,203,589,1,0.01274825,-0.01357606,-0.1645112,-0.06721653,0.07631202,0.9948157
185.8578,201,588,1,0.01286258,-0.01358504,-0.1645112,-0.06793654,0.07609498,0.9947835
185.8736,199,588,1,0.01297149,-0.01359468,-0.1645142,-0.06863359,0.07588053,0.994752
185.8888,197,587,1,0.01311205,-0.01360828,-0.1645155,-0.06931363,0.07564634,0.9947227
185.9067,196,586,1,0.01324662,-0.0136221,-0.1645192,-0.06996991,0.07541747,0.9946941
185.9243,194,586,1,0.0133987,-0.01363651,-0.1645231,-0.07057293,0.07518881,0.9946688
185.9403,193,585,1,0.01354447,-0.01364909,-0.1645279,-0.07115341,0.07496326,0.9946445
185.9576,191,584,1,0.01363079,-0.01365815,-0.1645327,-0.07169512,0.07451379,0.9946394
185.9747,190,583,1,0.01371383,-0.01366793,-0.1645371,-0.07221749,0.07408018,0.994634
185.9919,188,581,1,0.01378552,-0.01367828,-0.1645416,-0.07271475,0.07349785,0.9946409
186.0108,187,579,1,0.01385431,-0.01369042,-0.1645491,-0.07319394,0.07292965,0.9946476
186.0233,186,577,1,0.01389861,-0.0137036,-0.1645573,-0.07363984,0.07224265,0.9946648
186.0397,185,576,1,0.01394129,-0.013715,-0.1645683,-0.07406704,0.07158713,0.9946805
186.0557,184,573,1,0.01394891,-0.0137234,-0.1645809,-0.07446139,0.07087727,0.994702
186.0735,182,572,1,0.01395734,-0.01373015,-0.1645923,-0.07483935,0.07020518,0.9947212
186.0902,181,570,1,0.01394095,-0.01373379,-0.1646051,-0.0752041,0.069507,0.9947428
186.1058,180,568,1,0.01392692,-0.01373827,-0.164619,-0.07555452,0.06883807,0.9947627
186.1226,179,566,1,0.01391225,-0.01374634,-0.1646353,-0.07588323,0.06813344,0.9947861
186.1391,179,564,1,0.01389974,-0.01375393,-0.1646533,-0.07619556,0.06744954,0.994809
186.156,178,562,1,0.01388485,-0.0137587,-0.1646739,-0.07648699,0.0667861,0.9948313
186.1726,177,560,1,0.01387224,-0.0137609,-0.1646972,-0.07675625,0.06616195,0.9948522
186.189,176,558,1,0.01383887,-0.01375826,-0.1647232,-0.07700542,0.06555106,0.9948735
186.2056,176,557,1,0.0138087,-0.01375555,-0.164749,-0.07722598,0.06498984,0.9948932
186.224,175,555,1,0.01376225,-0.01375264,-0.1647772,-0.07741883,0.06445089,0.9949133
186.2397,175,554,1,0.01371704,-0.01375149,-0.1648091,-0.07759807,0.06393739,0.9949325
186.2574,174,552,1,0.01366471,-0.01374631,-0.1648392,-0.07776008,0.06345423,0.9949507
186.2738,174,551,1,0.01361801,-0.01373642,-0.1648663,-0.0779095,0.06301513,0.9949669
186.2894,173,550,1,0.01359249,-0.0137268,-0.1648933,-0.07804969,0.06260886,0.9949816
186.3063,173,549,1,0.01356896,-0.01372023,-0.1649214,-0.07817599,0.06221553,0.9949964
186.3232,172,548,1,0.01354801,-0.01371644,-0.1649514,-0.07828723,0.06176381,0.9950157
186.3397,172,546,1,0.01352846,-0.01370925,-0.1649812,-0.07838334,0.06132467,0.9950354
186.3567,172,545,1,0.013503,-0.01369991,-0.1650118,-0.07845136,0.06087576,0.9950576
186.3748,172,544,1,0.01347843,-0.01369379,-0.1650421,-0.07850529,0.06044604,0.9950795
186.3897,172,543,1,0.0134651,-0.01368839,-0.1650745,-0.07857205,0.05999263,0.9951016
186.4078,171,541,1,0.01345085,-0.01368552,-0.1651073,-0.07864396,0.05952934,0.9951237
186.4243,171,540,1,0.01342453,-0.0136794,-0.1651411,-0.07871974,0.05908114,0.9951445
186.4426,171,539,1,0.01339903,-0.01367308,-0.1651742,-0.07880817,0.05866598,0.9951621
186.4582,171,532,1,0.01352377,-0.01368707,-0.1652077,-0.07864632,0.05616654,0.9953191
186.4727,172,525,1,0.01364271,-0.01370203,-0.1652423,-0.07850333,0.0537672,0.9954629
186.4883,173,519,1,0.01382352,-0.01372089,-0.165277,-0.07837914,0.05151792,0.9955915
186.5062,173,512,1,0.01399763,-0.01373903,-0.1653108,-0.07826059,0.04935176,0.9957107
186.5246,173,507,1,0.01425534,-0.01375608,-0.1653455,-0.07818047,0.0473058,0.9958162
186.5416,174,501,1,0.01450387,-0.01376973,-0.1653764,-0.07810324,0.04537761,0.995912
186.5574,183,370,1,0.01983701,-0.01411183,-0.1661261,-0.07643661,-0.000917385,0.997074
186.5747,183,370,1,0.01983821,-0.01411823,-0.1661252,-0.07643349,-0.0009323898,0.9970742
186.59,183,370,1,0.01984379,-0.01412175,-0.1661272,-0.07644944,-0.0009541368,0.997073
186.608,183,370,1,0.01985082,-0.01412308,-0.166128,-0.07645537,-0.0009809821,0.9970725
186.624,183,370,1,0.0198339,-0.0141259,-0.1661272,-0.07648215,-0.000990829,0.9970705
186.64,183,370,1,0.01981765,-0.01412805,-0.166126,-0.07650039,-0.001009618,0.9970691
186.6568,183,370,1,0.01976197,-0.01412768,-0.166124,-0.0764915,-0.001012823,0.9970697
186.6739,183,370,1,0.0197096,-0.01412748,-0.1661221,-0.0764812,-0.001015246,0.9970705
186.6897,183,370,1,0.01965635,-0.01412739,-0.1661205,-0.07649836,-0.0009941198,0.9970692
186.7083,182,370,1,0.01960429,-0.01412826,-0.16612,-0.07651538,-0.0009698899,0.9970679
186.7245,182,370,1,0.0195406,-0.01412505,-0.1661181,-0.07655557,-0.0009401841,0.9970649
186.7397,182,370,1,0.01947873,-0.01412189,-0.1661165,-0.0765935,-0.0008936619,0.997062
186.7561,182,370,1,0.01942919,-0.01411737,-0.1661149,-0.07665423,-0.0008204126,0.9970574
186.7784,182,371,1,0.01938139,-0.01411457,-0.1661123,-0.07670679,-0.0007435199,0.9970534
186.7913,182,371,1,0.01932786,-0.01410775,-0.1661071,-0.07676442,-0.000681725,0.997049
186.8078,181,371,1,0.01927441,-0.01410266,-0.1661004,-0.07682119,-0.0006008534,0.9970447
186.8256,181,370,1,0.01917855,-0.0140952,-0.1660917,-0.07683381,-0.001020825,0.9970434
186.8412,181,369,1,0.01908454,-0.01409045,-0.1660802,-0.0768488,-0.001432511,0.9970417
186.8585,181,366,1,0.01894213,-0.01408285,-0.166068,-0.07682642,-0.002285706,0.9970419
186.8741,181,364,1,0.01880503,-0.01407517,-0.1660521,-0.07681688,-0.003110752,0.9970404
186.8903,181,361,1,0.01865857,-0.01407021,-0.1660326,-0.0767854,-0.00424926,0.9970385
186.9068,181,358,1,0.01851851,-0.01406245,-0.1660101,-0.07676187,-0.005327939,0.9970352
186.924,181,354,1,0.0183496,-0.01405942,-0.1659833,-0.07672165,-0.006636564,0.9970304
186.9414,181,350,1,0.01818622,-0.01406249,-0.1659575,-0.07668597,-0.007915641,0.9970239
186.9575,181,346,1,0.01801587,-0.01406724,-0.1659298,-0.07663556,-0.009400678,0.9970149
186.9743,181,342,1,0.01785124,-0.01407331,-0.1659019,-0.07658264,-0.01085091,0.9970042
186.9913,181,338,1,0.0176958,-0.01408116,-0.1658697,-0.07651527,-0.01237208,0.9969916
187.0134,181,334,1,0.01754502,-0.01408852,-0.1658357,-0.07644472,-0.01384965,0.9969776
187.0286,181,329,1,0.01738034,-0.01409859,-0.1657997,-0.07639488,-0.01531186,0.99696
187.0434,181,325,1,0.01722009,-0.01411163,-0.165763,-0.0763451,-0.01672676,0.9969412
187.0597,182,227,1,0.01312977,-0.0145751,-0.1647633,-0.07478046,-0.05155656,0.9958664
187.0735,182,227,1,0.01313046,-0.01457563,-0.164763,-0.07478543,-0.05158324,0.9958646
187.0885,182,226,1,0.0131105,-0.01457456,-0.1647584,-0.07479956,-0.05160738,0.9958623
187.1085,182,226,1,0.01308972,-0.01457045,-0.1647512,-0.07482032,-0.05162019,0.9958601
187.1233,182,226,1,0.01305893,-0.01456781,-0.1647435,-0.07483187,-0.0515996,0.9958603
187.1385,182,226,1,0.01302872,-0.01457052,-0.1647366,-0.07484335,-0.05162361,0.9958582
187.1559,182,221,1,0.01317625,-0.01458738,-0.1647385,-0.0749082,-0.05357458,0.9957502
187.1727,182,216,1,0.01331822,-0.01459854,-0.1647388,-0.07496741,-0.05543697,0.9956438
187.189,182,211,1,0.01349968,-0.01460936,-0.1647388,-0.07504133,-0.05703353,0.9955481
187.206,182,207,1,0.01367051,-0.01462368,-0.1647409,-0.07511635,-0.05856051,0.9954537
187.2233,181,203,1,0.01375512,-0.01463882,-0.1647451,-0.07519072,-0.05993742,0.9953662
187.2393,181,199,1,0.013836,-0.01465244,-0.1647526,-0.07527329,-0.06125792,0.9952796
187.257,175,112,1,0.01531679,-0.01491663,-0.1649503,-0.07757881,-0.09156983,0.9927721
187.273,175,113,1,0.01531721,-0.01491703,-0.1649493,-0.07757544,-0.09154271,0.9927748
187.2892,175,113,1,0.01530868,-0.0149178,-0.1649515,-0.07756514,-0.09148607,0.9927809
187.3069,175,113,1,0.01529791,-0.014919,-0.1649529,-0.07754525,-0.09141926,0.9927886
187.3231,176,113,1,0.01529262,-0.0149171,-0.1649569,-0.07747768,-0.09133798,0.9928014
187.3415,176,113,1,0.01528656,-0.01491145,-0.1649596,-0.07740471,-0.09124462,0.9928157
187.3573,176,114,1,0.01528073,-0.01490511,-0.1649641,-0.07728614,-0.09114446,0.9928341
187.3744,176,114,1,0.01527565,-0.01490222,-0.1649676,-0.07717174,-0.09106192,0.9928506
187.3901,177,114,1,0.01527322,-0.01490297,-0.1649748,-0.07704957,-0.09100921,0.9928649
187.4075,177,114,1,0.01527125,-0.01489828,-0.1649797,-0.07692376,-0.09097168,0.9928781
187.425,178,114,1,0.01527301,-0.01489442,-0.1649856,-0.0767834,-0.09096308,0.9928897
187.4442,178,114,1,0.0152754,-0.01489066,-0.1649908,-0.0766352,-0.09095359,0.9929021
187.4572,178,114,1,0.01527206,-0.01488963,-0.1649999,-0.07647293,-0.09099064,0.9929112
187.4728,179,114,1,0.01526848,-0.01489006,-0.1650091,-0.07630907,-0.09103217,0.9929199
187.4887,179,113,1,0.01527566,-0.01489152,-0.1650189,-0.07624674,-0.09130213,0.9929
187.5061,179,113,1,0.01528405,-0.0148924,-0.165031,-0.0761933,-0.09155343,0.9928809
187.5234,179,111,1,0.01529408,-0.01489526,-0.1650412,-0.07619009,-0.09194036,0.9928454
187.5406,179,110,1,0.01530292,-0.01489904,-0.1650539,-0.07619083,-0.09231942,0.9928101
187.5567,179,109,1,0.0153032,-0.01490475,-0.165068,-0.07622138,-0.09279206,0.9927638
187.5735,179,108,1,0.01530327,-0.01490408,-0.1650848,-0.07625014,-0.09323937,0.9927197
187.5893,179,106,1,0.01534619,-0.01490703,-0.1651005,-0.07625903,-0.09374301,0.9926716
187.6065,179,105,1,0.01538781,-0.01490689,-0.1651155,-0.07625365,-0.09422086,0.9926268
187.623,179,103,1,0.01545004,-0.01490793,-0.1651336,-0.07627099,-0.09474405,0.9925756
187.6405,179,102,1,0.01550934,-0.01490732,-0.1651491,-0.0762803,-0.09523927,0.9925275
