Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
408.9084,115,634,1,-0.01830912,-0.1267888,-0.4175532,-0.08366475,0.1143551,0.9899107
408.9162,116,632,1,-0.01806704,-0.1267863,-0.4175495,-0.08333401,0.1139625,0.9899839
408.932,118,631,1,-0.01784008,-0.1267848,-0.4175404,-0.08300743,0.1135405,0.9900597
408.9484,119,630,1,-0.01762036,-0.1267889,-0.4175247,-0.08265918,0.1131004,0.9901393
408.9655,120,628,1,-0.01741152,-0.1267889,-0.4175094,-0.08234163,0.1125957,0.9902232
408.9828,121,627,1,-0.01720982,-0.1267848,-0.4174888,-0.0820268,0.1120977,0.9903059
409.0021,122,625,1,-0.01701145,-0.1267777,-0.4174663,-0.08175719,0.1116194,0.9903822
409.0166,123,624,1,-0.01682188,-0.1267679,-0.4174367,-0.08150744,0.1111798,0.9904522
409.0355,124,623,1,-0.01665021,-0.1267482,-0.417398,-0.0812949,0.1107905,0.9905133
409.049,124,622,1,-0.01648892,-0.1267208,-0.4173527,-0.08111078,0.1104276,0.9905689
409.0657,125,621,1,-0.01631967,-0.1266864,-0.4173031,-0.08099013,0.1100892,0.9906164
409.0824,125,620,1,-0.01616552,-0.1266348,-0.417251,-0.08091045,0.1097741,0.9906579
409.0989,126,619,1,-0.0160323,-0.1265693,-0.4171945,-0.08088529,0.1094913,0.9906913
409.1151,126,618,1,-0.01591596,-0.1264982,-0.4171263,-0.08089875,0.1093093,0.9907103
409.1322,126,618,1,-0.01581627,-0.1264287,-0.4170519,-0.08093438,0.1091844,0.9907211
409.1488,125,618,1,-0.01573836,-0.1263465,-0.4169615,-0.08104246,0.1091023,0.9907213
409.1647,125,618,1,-0.01566995,-0.1262517,-0.4168628,-0.08118784,0.1090826,0.9907116
409.1813,124,618,1,-0.01562159,-0.1261469,-0.4167515,-0.08138523,0.1090833,0.9906954
409.1981,124,618,1,-0.01561039,-0.1260305,-0.4166274,-0.08157526,0.109057,0.9906826
409.2151,123,618,1,-0.01562806,-0.1258987,-0.4165129,-0.08182993,0.1090364,0.9906639
409.2322,122,618,1,-0.01566701,-0.1257616,-0.416378,-0.0820554,0.1090847,0.9906399
409.2504,121,619,1,-0.0157314,-0.1256245,-0.4162291,-0.08234625,0.1092533,0.9905972
409.2657,121,619,1,-0.01585003,-0.1254831,-0.4160846,-0.08260548,0.1093596,0.9905639
409.2833,119,620,1,-0.01596619,-0.1253409,-0.4159277,-0.0829399,0.1095103,0.9905193
409.2982,118,619,1,-0.01616662,-0.1252161,-0.4157682,-0.08325645,0.109272,0.990519
409.315,117,618,1,-0.01636924,-0.1251085,-0.4156203,-0.0835835,0.1089183,0.9905305
409.3315,116,616,1,-0.01666396,-0.1249984,-0.4154906,-0.08377267,0.1082089,0.9905922
409.3493,115,614,1,-0.01697165,-0.1248703,-0.4153784,-0.08400175,0.1075048,0.9906495
409.3665,115,612,1,-0.01732181,-0.124728,-0.4152687,-0.08423649,0.1068038,0.9907054
409.3814,113,610,1,-0.01765557,-0.1246094,-0.4151736,-0.0845076,0.1062902,0.9907376
409.3975,113,608,1,-0.01805598,-0.1245171,-0.4151036,-0.08468764,0.105627,0.990793
409.415,112,607,1,-0.01844654,-0.1243997,-0.4150418,-0.08481467,0.1049854,0.9908503
409.4312,112,605,1,-0.01891358,-0.1242623,-0.4149915,-0.08480503,0.1044633,0.9909064
409.4483,111,604,1,-0.0193655,-0.1241516,-0.4149534,-0.08479498,0.1040664,0.990949
409.4658,111,602,1,-0.01988766,-0.1240602,-0.4149216,-0.08478143,0.1035424,0.9910051
409.4823,111,600,1,-0.02038801,-0.1239572,-0.4148977,-0.08476187,0.1029011,0.9910735
409.4987,110,598,1,-0.02095526,-0.1238682,-0.4148907,-0.08476733,0.1021301,0.9911529
409.516,110,596,1,-0.02149645,-0.1237766,-0.4148878,-0.08481633,0.1013532,0.9912284
409.5303,109,593,1,-0.02201813,-0.1236831,-0.4148986,-0.08488878,0.1005067,0.9913084
409.5484,109,591,1,-0.02250601,-0.1235778,-0.4149159,-0.08495343,0.09967636,0.9913867
409.5655,108,589,1,-0.02299017,-0.1234692,-0.4149336,-0.08487395,0.09894308,0.9914669
409.5816,109,587,1,-0.02343447,-0.1233788,-0.4149675,-0.08473391,0.09831233,0.9915417
409.5982,109,585,1,-0.02384684,-0.1233016,-0.4150101,-0.08442046,0.09770607,0.9916283
409.6148,110,583,1,-0.02423264,-0.1232268,-0.4150792,-0.08401122,0.097081,0.9917245
409.6314,112,581,1,-0.0245376,-0.1231572,-0.4151662,-0.08350156,0.09647674,0.9918264
409.6479,113,580,1,-0.02482883,-0.1230954,-0.4152733,-0.08291994,0.09598184,0.9919232
409.6649,115,579,1,-0.02500263,-0.1230492,-0.4154023,-0.08238381,0.09554672,0.9920099
409.6815,116,578,1,-0.02516444,-0.1230041,-0.4155471,-0.08182349,0.09517528,0.992092
409.6981,118,577,1,-0.02525768,-0.1229586,-0.415703,-0.0813576,0.09487502,0.9921591
409.7146,119,576,1,-0.02534092,-0.1229241,-0.4158582,-0.08085634,0.09465364,0.9922212
409.7303,120,575,1,-0.02535126,-0.1229258,-0.4160223,-0.0804322,0.09444355,0.9922757
409.7484,121,574,1,-0.02536615,-0.1229693,-0.4162021,-0.08002514,0.09406981,0.9923441
409.7649,120,566,1,-0.02502329,-0.123039,-0.4164013,-0.08056221,0.09128976,0.9925603
409.7819,119,557,1,-0.02469392,-0.12309,-0.4166017,-0.08107751,0.08860368,0.9927617
409.7976,118,550,1,-0.02447768,-0.1231471,-0.4168014,-0.08151849,0.08609784,0.992946
409.8144,116,542,1,-0.02427295,-0.123221,-0.4169974,-0.08200391,0.08361022,0.9931186
409.8305,115,535,1,-0.02411325,-0.1232975,-0.4171896,-0.08246103,0.08118052,0.9932824
409.8483,114,527,1,-0.02395715,-0.1233547,-0.4173759,-0.08298203,0.0787929,0.9934313
409.8653,79,363,1,-0.0199623,-0.1244813,-0.4217429,-0.09556916,0.02492437,0.9951107
409.8814,79,364,1,-0.01996426,-0.1244865,-0.4217259,-0.09561408,0.02507215,0.9951027
409.8979,79,365,1,-0.01994796,-0.124499,-0.4216973,-0.09564829,0.02541902,0.9950906
409.9149,79,366,1,-0.019921,-0.1245192,-0.4216475,-0.09565101,0.0257767,0.9950811
409.9303,79,367,1,-0.01989609,-0.1245411,-0.4215788,-0.09558593,0.02609801,0.995079
409.9476,79,368,1,-0.01986949,-0.1245552,-0.4214957,-0.09548315,0.02635713,0.9950821
409.9648,80,368,1,-0.01985933,-0.1245743,-0.4214019,-0.09532389,0.02649316,0.9950937
409.9806,80,368,1,-0.01985305,-0.1245938,-0.4213047,-0.095139,0.02648837,0.9951116
409.9978,81,367,1,-0.01986735,-0.1246064,-0.4212059,-0.09491567,0.02610465,0.9951429
410.0149,82,366,1,-0.01988915,-0.1246273,-0.421106,-0.09470234,0.0257008,0.9951738
410.0305,82,364,1,-0.01994896,-0.1246683,-0.4210166,-0.09447577,0.02505809,0.9952117
410.0481,83,361,1,-0.02000789,-0.1247056,-0.4209437,-0.09431001,0.02432038,0.9952458
410.065,83,359,1,-0.0200855,-0.1247401,-0.4208695,-0.09405947,0.0236137,0.9952865
410.0822,84,357,1,-0.02015815,-0.1247924,-0.4208115,-0.09378313,0.02298617,0.9953273
410.0987,85,355,1,-0.0202858,-0.1248571,-0.4207689,-0.09343109,0.02236782,0.9953745
410.115,86,354,1,-0.020405,-0.1249215,-0.4207404,-0.09305484,0.0218218,0.9954219
