Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
65.06748,179,703,1,-0.002427022,-0.01046643,-0.0093136,-0.07452282,0.1202364,0.9899443
65.07452,178,702,1,-0.002538771,-0.01046976,-0.009317341,-0.07476176,0.1198007,0.989979
65.08081,177,700,1,-0.002638501,-0.0104732,-0.009320467,-0.07500588,0.1193656,0.9900131
65.08806,177,699,1,-0.002735696,-0.01047607,-0.009320611,-0.07524592,0.118942,0.9900458
65.10538,176,698,1,-0.00282927,-0.01048032,-0.009322343,-0.07549479,0.118542,0.9900749
65.12313,175,697,1,-0.00291679,-0.01048695,-0.009323524,-0.07574733,0.1181303,0.9901049
65.13956,174,696,1,-0.003000096,-0.01049092,-0.009321822,-0.07598826,0.1177155,0.9901358
65.15659,174,695,1,-0.003071935,-0.0104916,-0.009319222,-0.07621083,0.117341,0.9901631
65.17429,173,694,1,-0.003142211,-0.01049643,-0.009317278,-0.07642172,0.1169809,0.9901894
65.19011,172,693,1,-0.003202158,-0.01050079,-0.009314375,-0.07661901,0.1166437,0.990214
65.20647,172,692,1,-0.003257946,-0.01050485,-0.009311497,-0.07680666,0.1163224,0.9902372
65.22307,171,691,1,-0.003308798,-0.01050534,-0.00930612,-0.07696867,0.1160466,0.9902571
65.23871,171,691,1,-0.00335759,-0.01050845,-0.009299309,-0.07711628,0.1157941,0.9902751
65.25607,171,690,1,-0.003412125,-0.01051511,-0.009295817,-0.0772572,0.1155509,0.9902925
65.27242,170,689,1,-0.003463421,-0.01052431,-0.009292763,-0.07739977,0.1152947,0.9903113
65.29041,170,688,1,-0.003508382,-0.01052767,-0.009288587,-0.07754031,0.1150073,0.9903337
65.3083,169,688,1,-0.003549052,-0.0105287,-0.009283425,-0.07766175,0.1147441,0.9903547
65.32404,169,687,1,-0.00358481,-0.01053283,-0.009276714,-0.07776283,0.1145026,0.9903747
65.34077,169,686,1,-0.003619417,-0.0105343,-0.009269975,-0.07785437,0.1142736,0.990394
65.35706,169,686,1,-0.003635976,-0.0105377,-0.009264659,-0.07794848,0.1140642,0.9904107
65.37418,168,685,1,-0.003654067,-0.01054463,-0.00925847,-0.07804335,0.1138575,0.990427
65.38985,168,685,1,-0.003662136,-0.01055427,-0.009249521,-0.07816024,0.1136428,0.9904425
65.40534,168,684,1,-0.003667573,-0.01055479,-0.00924302,-0.07830198,0.1134418,0.9904543
65.4225,167,684,1,-0.003652893,-0.01055622,-0.009230611,-0.07844694,0.1132885,0.9904604
65.43945,167,683,1,-0.003640325,-0.01056196,-0.009220669,-0.07858363,0.1131044,0.9904706
65.45579,166,683,1,-0.003630873,-0.01057212,-0.009212662,-0.07875706,0.1128783,0.9904826
65.47287,166,682,1,-0.003623691,-0.01058014,-0.009206293,-0.07893272,0.1126526,0.9904944
65.48946,165,680,1,-0.003589748,-0.01059111,-0.009197663,-0.07939935,0.1118662,0.9905461
65.50586,164,678,1,-0.003557044,-0.01059854,-0.009191825,-0.07984093,0.1111051,0.9905963
65.52379,162,675,1,-0.003503682,-0.01060634,-0.009187303,-0.0804528,0.1099925,0.990671
65.5409,160,672,1,-0.003457758,-0.01061588,-0.009184657,-0.08104409,0.1089278,0.9907404
65.55749,158,668,1,-0.0033719,-0.01062906,-0.009182393,-0.08178059,0.1076662,0.9908178
65.57602,157,665,1,-0.003287373,-0.0106443,-0.009179018,-0.08249394,0.1064605,0.990889
65.58963,155,661,1,-0.003176981,-0.01066155,-0.009174277,-0.08327231,0.1051192,0.9909671
65.60638,153,658,1,-0.003070589,-0.01066946,-0.009171259,-0.08401656,0.1038425,0.9910388
65.62352,151,654,1,-0.002940774,-0.01067746,-0.009168561,-0.08478949,0.1025208,0.9911106
