Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
275.5294,298,505,1,0.001889931,-0.070213,-0.2825433,-0.02977934,0.06026014,0.9977384
275.5404,298,505,1,0.001748067,-0.07019959,-0.2825465,-0.02971451,0.0603468,0.9977351
275.5475,298,506,1,0.001609641,-0.07018758,-0.2825515,-0.02965728,0.0604281,0.9977319
275.5594,298,506,1,0.001474548,-0.07017521,-0.2825567,-0.02960447,0.06051839,0.997728
275.5672,298,508,1,0.001354637,-0.07016023,-0.2825639,-0.02966863,0.06123145,0.9976826
275.5826,298,510,1,0.001236934,-0.07014696,-0.2825782,-0.02975276,0.06191289,0.997638
275.5994,297,513,1,0.00108828,-0.07012482,-0.2825848,-0.02991746,0.06301003,0.9975644
275.6154,297,516,1,0.0009438116,-0.07010497,-0.2825994,-0.03008737,0.06407578,0.9974914
275.6334,296,520,1,0.0008093317,-0.07008655,-0.2826124,-0.03030684,0.06543601,0.9973965
275.6641,295,524,1,0.0006758493,-0.07006705,-0.2826284,-0.03052226,0.06674869,0.9973029
275.67,294,528,1,0.0005524587,-0.07005027,-0.2826448,-0.03077003,0.06823303,0.9971948
275.6814,293,533,1,0.0004344661,-0.07003304,-0.2826636,-0.03101129,0.06965784,0.9970888
275.6982,293,537,1,0.0003267027,-0.07001325,-0.2826843,-0.03124395,0.07119211,0.9969732
275.7153,292,542,1,0.0002197388,-0.06999414,-0.2827053,-0.03146455,0.07267907,0.996859
275.7311,275,654,1,-0.002736775,-0.06963547,-0.2832677,-0.03652979,0.1107674,0.9931747
275.7491,274,654,1,-0.002736948,-0.0696345,-0.2832696,-0.03654106,0.1107595,0.9931753
275.7646,274,654,1,-0.002745808,-0.06963221,-0.2832722,-0.0365399,0.1108165,0.993169
275.7822,274,654,1,-0.002753385,-0.06963112,-0.2832756,-0.03653975,0.110876,0.9931623
275.7991,274,655,1,-0.002768481,-0.06963052,-0.2832815,-0.03656362,0.1109452,0.9931538
275.8153,274,655,1,-0.00278255,-0.06963,-0.2832884,-0.03657266,0.1110234,0.9931446
275.8324,274,655,1,-0.002776093,-0.06963221,-0.2833,-0.03657489,0.1111021,0.9931358
275.8504,274,655,1,-0.002768791,-0.0696321,-0.2833082,-0.03656449,0.1111782,0.9931276
275.8667,274,656,1,-0.002774537,-0.06962923,-0.2833208,-0.03655443,0.1112472,0.9931203
275.8824,274,656,1,-0.002778167,-0.06962977,-0.2833346,-0.03654329,0.1113094,0.9931137
275.8988,275,656,1,-0.002823812,-0.06962829,-0.2833474,-0.03648234,0.1113862,0.9931073
275.9148,275,656,1,-0.002865924,-0.06962667,-0.2833641,-0.03642214,0.1114507,0.9931023
275.9305,275,656,1,-0.002913861,-0.06962384,-0.2833831,-0.03638232,0.1115152,0.9930965
275.9482,275,656,1,-0.002959579,-0.06962309,-0.2834011,-0.03633152,0.1115757,0.9930916
275.9653,274,656,1,-0.003009344,-0.06962495,-0.2834189,-0.03670858,0.1114996,0.9930862
275.9824,273,656,1,-0.00305794,-0.06962801,-0.2834421,-0.03707852,0.1114246,0.9930809
276.0003,271,656,1,-0.0031295,-0.06962902,-0.2834676,-0.03769535,0.1112761,0.9930743
276.0202,269,655,1,-0.003198865,-0.06962758,-0.2834944,-0.03828989,0.1111486,0.993066
276.034,267,655,1,-0.003279645,-0.06962842,-0.283524,-0.03908298,0.110951,0.9930571
276.0522,264,654,1,-0.00335812,-0.06962673,-0.2835556,-0.03985251,0.1107639,0.9930474
276.07,262,653,1,-0.003403827,-0.06962851,-0.2835897,-0.04076794,0.1105347,0.9930358
276.0905,259,653,1,-0.003447175,-0.06963105,-0.2836248,-0.04165404,0.1103252,0.9930223
276.1005,256,652,1,-0.003464538,-0.06963481,-0.2836617,-0.0426026,0.1100781,0.9930094
276.1162,253,652,1,-0.003481703,-0.06963552,-0.2836987,-0.04351699,0.1098582,0.9929942
