Timestamp,PixelX,PixelY,IsValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
664.0585,569,45,1,-0.0172687,-0.1481544,-0.433806,0.0654026,-0.07413898,0.995101
664.067,569,45,1,-0.01720227,-0.1481606,-0.4338129,0.06539422,-0.07407965,0.9951059
664.0767,569,45,1,-0.01713721,-0.148166,-0.4338187,0.06539513,-0.07402526,0.9951099
664.0842,569,45,1,-0.01707428,-0.1481722,-0.4338249,0.06539965,-0.07397394,0.9951135
664.0999,569,45,1,-0.01702848,-0.1481772,-0.4338292,0.06538969,-0.07393016,0.9951174
664.1162,569,45,1,-0.01698462,-0.1481839,-0.4338323,0.06538595,-0.07389832,0.9951199
664.1324,569,45,1,-0.01697674,-0.1481858,-0.4338334,0.06539293,-0.07385237,0.9951229
664.1506,569,46,1,-0.01696874,-0.1481871,-0.4338331,0.06539927,-0.07381418,0.9951254
664.1666,569,46,1,-0.01697511,-0.1481884,-0.4338313,0.06541838,-0.07377189,0.9951272
664.1834,569,46,1,-0.01698202,-0.1481877,-0.4338318,0.06543746,-0.0737277,0.9951292
664.1989,569,46,1,-0.01698241,-0.1481862,-0.4338313,0.06545856,-0.07366742,0.9951323
664.2151,569,46,1,-0.01698483,-0.1481833,-0.4338319,0.06547842,-0.07360015,0.995136
664.2316,569,46,1,-0.01700631,-0.1481759,-0.4338306,0.06547948,-0.07352548,0.9951414
664.2494,569,47,1,-0.01702866,-0.1481694,-0.4338283,0.06547622,-0.07343979,0.9951479
664.2654,569,47,1,-0.01705139,-0.1481639,-0.4338258,0.06546368,-0.07335619,0.995155
664.2831,564,53,1,-0.01737263,-0.1481229,-0.4338154,0.06377957,-0.07147298,0.9954013
664.3012,559,58,1,-0.01768014,-0.1480823,-0.4338022,0.06215651,-0.06966648,0.995632
664.3172,553,66,1,-0.0178597,-0.1480471,-0.4337962,0.06032615,-0.06728791,0.9959081
664.3333,547,74,1,-0.01801116,-0.1480136,-0.4337915,0.0583825,-0.06461456,0.996201
664.3514,541,82,1,-0.01815738,-0.1479812,-0.4337862,0.05651436,-0.06204136,0.9964722
664.3678,535,90,1,-0.01828742,-0.1479486,-0.433781,0.05460959,-0.05926523,0.9967474
664.3865,529,98,1,-0.01841608,-0.1479215,-0.433778,0.05276876,-0.05661624,0.9970006
664.4003,524,107,1,-0.01849885,-0.1478932,-0.433774,0.05091064,-0.05386499,0.9972496
664.4147,518,115,1,-0.01857697,-0.1478658,-0.4337732,0.04911266,-0.0512148,0.9974793
664.4323,513,123,1,-0.01863715,-0.1478358,-0.433769,0.04734138,-0.04851419,0.9976999
664.4493,382,322,1,-0.02008232,-0.1471568,-0.4337421,0.004745465,0.01705911,0.9998432
664.4665,382,322,1,-0.02006968,-0.1471602,-0.433741,0.004718284,0.01713562,0.999842
664.4824,382,322,1,-0.02005977,-0.1471601,-0.4337377,0.00469558,0.0172093,0.9998409
664.4996,382,323,1,-0.02002496,-0.1471667,-0.4337365,0.004637949,0.01732405,0.9998392
664.5161,382,323,1,-0.01999184,-0.1471742,-0.4337385,0.004566823,0.01741674,0.9998379
664.5325,382,323,1,-0.01991544,-0.1471802,-0.433741,0.004481176,0.01754432,0.9998361
664.5588,382,324,1,-0.01984365,-0.1471868,-0.4337419,0.00439702,0.01766785,0.9998342
664.5709,381,324,1,-0.01974141,-0.1471973,-0.4337444,0.004279366,0.01786882,0.9998312
664.5839,381,325,1,-0.01964401,-0.1472076,-0.4337456,0.004161745,0.01805783,0.9998283
664.5998,381,326,1,-0.01949686,-0.1472201,-0.4337494,0.00403797,0.01826587,0.999825
664.6147,380,326,1,-0.01935432,-0.1472326,-0.4337522,0.003923479,0.01846498,0.9998218
664.6313,380,327,1,-0.01921042,-0.1472423,-0.433755,0.003813833,0.01868318,0.9998182
664.6497,380,327,1,-0.01907403,-0.1472515,-0.4337605,0.003714674,0.01889215,0.9998146
664.6668,380,328,1,-0.01893105,-0.1472623,-0.433765,0.003633583,0.01910558,0.9998109
664.6824,380,329,1,-0.01879326,-0.1472747,-0.4337718,0.003555337,0.0193093,0.9998072
664.7002,380,329,1,-0.01862959,-0.1472874,-0.4337805,0.003463845,0.01950864,0.9998037
664.7162,380,330,1,-0.01847173,-0.1472984,-0.4337851,0.003380584,0.01970335,0.9998001
664.733,379,330,1,-0.0183033,-0.147314,-0.4337919,0.003311636,0.01988084,0.9997969
664.7509,379,331,1,-0.01814066,-0.1473277,-0.4337969,0.00324464,0.02004508,0.9997938
664.7682,379,331,1,-0.01796762,-0.1473436,-0.4338031,0.003196577,0.02021578,0.9997905
664.7826,379,332,1,-0.01780092,-0.1473587,-0.4338094,0.003152606,0.02037272,0.9997875
664.8,380,333,1,-0.01767386,-0.1473699,-0.4338157,0.003306038,0.02090578,0.999776
664.8168,380,335,1,-0.01754896,-0.1473778,-0.4338223,0.003454995,0.02141717,0.9997646
664.8321,381,337,1,-0.01747975,-0.1473805,-0.4338264,0.003757481,0.02216239,0.9997474
664.8495,382,339,1,-0.0174126,-0.1473827,-0.4338314,0.004049217,0.02288614,0.9997299
664.8661,383,342,1,-0.01740458,-0.1473791,-0.4338348,0.004420207,0.02378761,0.9997072
664.8829,385,345,1,-0.01739865,-0.1473754,-0.4338382,0.004777602,0.02466374,0.9996845
664.9008,386,348,1,-0.01743823,-0.1473671,-0.4338388,0.005179634,0.02565512,0.9996575
664.9179,387,351,1,-0.01747623,-0.1473609,-0.4338375,0.00556331,0.02661042,0.9996305
664.933,388,355,1,-0.01753542,-0.1473518,-0.4338354,0.005823432,0.02812685,0.9995874
664.9515,388,360,1,-0.01759138,-0.147344,-0.4338343,0.006071687,0.029577,0.999544
664.9671,389,365,1,-0.01766297,-0.1473337,-0.4338332,0.006263894,0.031376,0.9994881
664.9836,389,370,1,-0.0177302,-0.1473236,-0.433831,0.006444575,0.03309641,0.9994314
665.0005,390,376,1,-0.0178119,-0.1473106,-0.4338294,0.006559464,0.03504398,0.9993643
665.0167,390,382,1,-0.01788959,-0.1472986,-0.4338249,0.006671508,0.03690743,0.9992965
665.0327,390,388,1,-0.01798631,-0.1472831,-0.4338212,0.006752467,0.03889968,0.9992203
665.051,390,394,1,-0.01808069,-0.1472679,-0.4338203,0.006833204,0.04081197,0.9991435
665.067,390,400,1,-0.0182011,-0.14725,-0.4338181,0.006879271,0.04277566,0.999061
665.0827,391,544,1,-0.02111617,-0.1468299,-0.4337145,0.007854851,0.0899949,0.9959112
665.1011,391,544,1,-0.02112508,-0.1468273,-0.4337138,0.007817572,0.09007787,0.9959041
665.1188,391,544,1,-0.02113466,-0.1468239,-0.4337131,0.007778808,0.0901608,0.9958968
665.1368,391,545,1,-0.02112043,-0.1468253,-0.4337141,0.007730541,0.09028625,0.9958858
665.1508,391,545,1,-0.02110861,-0.1468258,-0.4337147,0.007679722,0.09040006,0.995876
665.1681,390,545,1,-0.02107088,-0.1468287,-0.4337172,0.007625006,0.09052594,0.9958649
665.1829,390,546,1,-0.02103411,-0.1468296,-0.4337194,0.007565168,0.09064506,0.9958546
